Origin,Destination,Company,Departure Time,Arrival Time,Duration Time,Flight Price,Date,Cabin Class,Duration (min),Delayed
CCU,BOM,IndiGo ,07:30:00,10:20:00,2h 50m,7959.0,2022-02-16,Economy,170,True
CCU,BOM,IndiGo ,10:10:00,13:05:00,2h 55m,7959.0,2022-02-16,Economy,175,True
CCU,BOM,Vistara ,10:25:00,13:00:00,2h 35m,9235.0,2022-02-16,Economy,155,True
CCU,BOM,Air India ,09:40:00,12:25:00,2h 45m,8799.0,2022-02-16,Economy,165,True
CCU,BOM,IndiGo ,04:00:00,06:55:00,2h 55m,7959.0,2022-02-16,Economy,175,True
BOM,CCU,IndiGo ,17:40:00,20:00:00,2h 20m,7413.0,2022-02-16,Economy,140,True
BOM,CCU,IndiGo ,21:20:00,23:45:00,2h 25m,7413.0,2022-02-16,Economy,145,True
BOM,CCU,Go First ,15:00:00,17:30:00,2h 30m,7344.0,2022-02-16,Economy,150,True
BOM,CCU,IndiGo ,23:00:00,01:30:00,2h 30m,7413.0,2022-02-16,Economy,150,True
BOM,CCU,Go First ,21:00:00,23:35:00,2h 35m,7344.0,2022-02-16,Economy,155,True
BOM,CCU,Air India ,20:55:00,23:40:00,2h 45m,7833.0,2022-02-16,Economy,165,True
BOM,CCU,Vistara ,17:20:00,19:55:00,2h 35m,8689.0,2022-02-16,Economy,155,True
BOM,CCU,Go First ,05:00:00,07:30:00,2h 30m,7412.0,2022-02-17,Economy,150,True
BOM,CCU,Go First ,15:00:00,17:30:00,2h 30m,7412.0,2022-02-17,Economy,150,True
BOM,CCU,IndiGo ,06:30:00,09:05:00,2h 35m,7413.0,2022-02-17,Economy,155,True
BOM,CCU,IndiGo ,07:35:00,10:15:00,2h 40m,7413.0,2022-02-17,Economy,160,True
BOM,CCU,SpiceJet ,06:15:00,08:55:00,2h 40m,7412.0,2022-02-17,Economy,160,True
BOM,CCU,SpiceJet ,07:00:00,09:40:00,2h 40m,7412.0,2022-02-17,Economy,160,True
CCU,BOM,Vistara ,17:35:00,20:20:00,2h 45m,8348.0,2022-02-17,Economy,165,True
CCU,BOM,Go First ,17:30:00,20:20:00,2h 50m,7958.0,2022-02-17,Economy,170,True
CCU,BOM,SpiceJet ,21:55:00,00:45:00,2h 50m,7958.0,2022-02-17,Economy,170,True
CCU,BOM,Air India ,17:15:00,20:05:00,2h 50m,8379.0,2022-02-17,Economy,170,True
CCU,BOM,Vistara ,20:35:00,23:30:00,2h 55m,8348.0,2022-02-17,Economy,175,True
CCU,BOM,IndiGo ,19:10:00,22:10:00,3h,7959.0,2022-02-17,Economy,180,True
CCU,BOM,IndiGo ,15:40:00,18:40:00,3h,7959.0,2022-02-17,Economy,180,True
CCU,BOM,SpiceJet ,09:35:00,12:20:00,2h 45m,7958.0,2022-02-17,Economy,165,True
CCU,BOM,Go First ,12:30:00,15:20:00,2h 50m,7958.0,2022-02-17,Economy,170,True
CCU,BOM,Vistara ,10:25:00,13:00:00,2h 35m,9235.0,2022-02-17,Economy,155,True
CCU,BOM,Go First ,04:55:00,07:45:00,2h 50m,7958.0,2022-02-17,Economy,170,True
CCU,BOM,IndiGo ,10:10:00,13:10:00,3h,7959.0,2022-02-17,Economy,180,True
CCU,BOM,IndiGo ,05:30:00,08:40:00,3h 10m,7959.0,2022-02-17,Economy,190,True
CCU,BOM,Air India ,09:40:00,12:25:00,2h 45m,9324.0,2022-02-17,Economy,165,True
BOM,CCU,IndiGo ,21:40:00,00:05:00,2h 25m,7413.0,2022-02-17,Economy,145,True
BOM,CCU,IndiGo ,23:00:00,01:30:00,2h 30m,7413.0,2022-02-17,Economy,150,True
BOM,CCU,Go First ,15:00:00,17:30:00,2h 30m,7412.0,2022-02-17,Economy,150,True
BOM,CCU,Go First ,21:00:00,23:35:00,2h 35m,7412.0,2022-02-17,Economy,155,True
BOM,CCU,SpiceJet ,18:40:00,21:25:00,2h 45m,7412.0,2022-02-17,Economy,165,True
BOM,CCU,Go First ,05:00:00,07:30:00,2h 30m,7412.0,2022-02-18,Economy,150,True
BOM,CCU,Go First ,15:00:00,17:30:00,2h 30m,7412.0,2022-02-18,Economy,150,True
BOM,CCU,IndiGo ,06:30:00,09:05:00,2h 35m,7413.0,2022-02-18,Economy,155,True
BOM,CCU,Air India ,06:10:00,08:50:00,2h 40m,7413.0,2022-02-18,Economy,160,True
BOM,CCU,IndiGo ,12:55:00,15:35:00,2h 40m,7413.0,2022-02-18,Economy,160,True
BOM,CCU,IndiGo ,07:35:00,10:15:00,2h 40m,7833.0,2022-02-18,Economy,160,True
BOM,CCU,Vistara ,14:05:00,16:55:00,2h 50m,8689.0,2022-02-18,Economy,170,True
BOM,CCU,Vistara ,07:00:00,09:40:00,2h 40m,9243.0,2022-02-18,Economy,160,True
CCU,BOM,IndiGo ,17:35:00,20:25:00,2h 50m,7959.0,2022-02-18,Economy,170,True
CCU,BOM,Go First ,17:30:00,20:20:00,2h 50m,7958.0,2022-02-18,Economy,170,True
CCU,BOM,Vistara ,20:35:00,23:30:00,2h 55m,8348.0,2022-02-18,Economy,175,True
CCU,BOM,IndiGo ,19:10:00,22:15:00,3h 05m,7959.0,2022-02-18,Economy,185,True
CCU,BOM,Vistara ,17:35:00,20:20:00,2h 45m,9235.0,2022-02-18,Economy,165,True
CCU,BOM,IndiGo ,15:40:00,18:40:00,3h,8379.0,2022-02-18,Economy,180,True
CCU,BOM,Air India ,17:15:00,20:05:00,2h 50m,9324.0,2022-02-18,Economy,170,True
CCU,BOM,IndiGo ,07:30:00,10:20:00,2h 50m,7959.0,2022-02-18,Economy,170,True
CCU,BOM,IndiGo ,10:10:00,13:05:00,2h 55m,7959.0,2022-02-18,Economy,175,True
CCU,BOM,Vistara ,10:25:00,13:00:00,2h 35m,9235.0,2022-02-18,Economy,155,True
CCU,BOM,IndiGo ,08:55:00,12:05:00,3h 10m,7959.0,2022-02-18,Economy,190,True
CCU,BOM,Air India ,09:40:00,12:25:00,2h 45m,10164.0,2022-02-18,Economy,165,True
BOM,CCU,IndiGo ,17:40:00,20:00:00,2h 20m,7413.0,2022-02-18,Economy,140,True
BOM,CCU,IndiGo ,21:20:00,23:45:00,2h 25m,7413.0,2022-02-18,Economy,145,True
BOM,CCU,IndiGo ,23:00:00,01:30:00,2h 30m,7413.0,2022-02-18,Economy,150,True
BOM,CCU,Go First ,15:00:00,17:30:00,2h 30m,7412.0,2022-02-18,Economy,150,True
BOM,CCU,Go First ,21:00:00,23:35:00,2h 35m,7412.0,2022-02-18,Economy,155,True
BOM,CCU,Vistara ,17:20:00,19:55:00,2h 35m,8689.0,2022-02-18,Economy,155,True
BOM,CCU,Air India ,20:55:00,23:40:00,2h 45m,8253.0,2022-02-18,Economy,165,True
BOM,CCU,Go First ,05:00:00,07:30:00,2h 30m,7344.0,2022-02-19,Economy,150,True
BOM,CCU,Go First ,15:00:00,17:30:00,2h 30m,7344.0,2022-02-19,Economy,150,True
BOM,CCU,IndiGo ,06:30:00,09:05:00,2h 35m,7413.0,2022-02-19,Economy,155,True
BOM,CCU,IndiGo ,07:35:00,10:15:00,2h 40m,7413.0,2022-02-19,Economy,160,True
BOM,CCU,SpiceJet ,06:15:00,08:55:00,2h 40m,7412.0,2022-02-19,Economy,160,True
BOM,CCU,SpiceJet ,07:55:00,10:45:00,2h 50m,7412.0,2022-02-19,Economy,170,True
BOM,CCU,Air India ,06:10:00,08:50:00,2h 40m,8778.0,2022-02-19,Economy,160,True
BOM,CCU,Vistara ,07:00:00,09:40:00,2h 40m,9243.0,2022-02-19,Economy,160,True
BOM,CCU,Vistara ,14:05:00,16:55:00,2h 50m,9798.0,2022-02-19,Economy,170,True
CCU,BOM,SpiceJet ,21:55:00,00:45:00,2h 50m,7958.0,2022-02-19,Economy,170,True
CCU,BOM,Go First ,17:30:00,20:20:00,2h 50m,8563.0,2022-02-19,Economy,170,True
CCU,BOM,IndiGo ,19:10:00,22:15:00,3h 05m,7959.0,2022-02-19,Economy,185,True
CCU,BOM,Vistara ,20:35:00,23:30:00,2h 55m,9235.0,2022-02-19,Economy,175,True
CCU,BOM,Vistara ,17:35:00,20:20:00,2h 45m,9789.0,2022-02-19,Economy,165,True
CCU,BOM,IndiGo ,15:40:00,18:40:00,3h,9219.0,2022-02-19,Economy,180,True
CCU,BOM,Air India ,17:15:00,20:05:00,2h 50m,10164.0,2022-02-19,Economy,170,True
CCU,BOM,SpiceJet ,09:35:00,12:20:00,2h 45m,7958.0,2022-02-19,Economy,165,True
CCU,BOM,Go First ,12:30:00,15:20:00,2h 50m,7888.0,2022-02-19,Economy,170,True
CCU,BOM,Go First ,04:55:00,07:45:00,2h 50m,7888.0,2022-02-19,Economy,170,True
CCU,BOM,IndiGo ,04:00:00,06:50:00,2h 50m,7959.0,2022-02-19,Economy,170,True
CCU,BOM,IndiGo ,10:10:00,13:10:00,3h,7959.0,2022-02-19,Economy,180,True
CCU,BOM,IndiGo ,05:30:00,08:40:00,3h 10m,7959.0,2022-02-19,Economy,190,True
CCU,BOM,Vistara ,10:25:00,13:00:00,2h 35m,9789.0,2022-02-19,Economy,155,True
CCU,BOM,Air India ,09:40:00,12:25:00,2h 45m,11004.0,2022-02-19,Economy,165,True
BOM,CCU,Go First ,15:00:00,17:30:00,2h 30m,7344.0,2022-02-19,Economy,150,True
BOM,CCU,IndiGo ,23:00:00,01:30:00,2h 30m,7413.0,2022-02-19,Economy,150,True
BOM,CCU,Go First ,21:00:00,23:35:00,2h 35m,7344.0,2022-02-19,Economy,155,True
BOM,CCU,SpiceJet ,18:40:00,21:25:00,2h 45m,7412.0,2022-02-19,Economy,165,True
BOM,CCU,Air India ,20:55:00,23:40:00,2h 45m,8253.0,2022-02-19,Economy,165,True
BOM,CCU,Vistara ,17:20:00,19:55:00,2h 35m,9243.0,2022-02-19,Economy,155,True
BOM,CCU,Go First ,05:00:00,07:30:00,2h 30m,7275.0,2022-02-20,Economy,150,True
BOM,CCU,Go First ,15:00:00,17:30:00,2h 30m,7275.0,2022-02-20,Economy,150,True
BOM,CCU,IndiGo ,06:30:00,09:05:00,2h 35m,7413.0,2022-02-20,Economy,155,True
BOM,CCU,IndiGo ,07:35:00,10:15:00,2h 40m,7413.0,2022-02-20,Economy,160,True
BOM,CCU,Air India ,06:10:00,08:50:00,2h 40m,8253.0,2022-02-20,Economy,160,True
BOM,CCU,Vistara ,07:00:00,09:40:00,2h 40m,8689.0,2022-02-20,Economy,160,True
BOM,CCU,Vistara ,14:05:00,16:55:00,2h 50m,9243.0,2022-02-20,Economy,170,True
CCU,BOM,Go First ,17:30:00,20:20:00,2h 50m,8489.0,2022-02-20,Economy,170,True
CCU,BOM,Vistara ,17:35:00,20:20:00,2h 45m,9789.0,2022-02-20,Economy,165,True
CCU,BOM,IndiGo ,19:10:00,22:10:00,3h,9219.0,2022-02-20,Economy,180,True
CCU,BOM,IndiGo ,15:40:00,18:40:00,3h,9639.0,2022-02-20,Economy,180,True
CCU,BOM,Air India ,17:15:00,20:05:00,2h 50m,13104.0,2022-02-20,Economy,170,True
CCU,BOM,IndiGo ,10:10:00,13:10:00,3h,8379.0,2022-02-20,Economy,180,True
CCU,BOM,IndiGo ,05:30:00,08:40:00,3h 10m,7959.0,2022-02-20,Economy,190,True
CCU,BOM,Vistara ,10:25:00,13:00:00,2h 35m,9789.0,2022-02-20,Economy,155,True
CCU,BOM,Air India ,09:40:00,12:25:00,2h 45m,12054.0,2022-02-20,Economy,165,True
BOM,CCU,IndiGo ,21:40:00,00:05:00,2h 25m,7413.0,2022-02-20,Economy,145,True
BOM,CCU,Go First ,15:00:00,17:30:00,2h 30m,7275.0,2022-02-20,Economy,150,True
BOM,CCU,IndiGo ,23:00:00,01:30:00,2h 30m,7413.0,2022-02-20,Economy,150,True
BOM,CCU,Go First ,21:00:00,23:35:00,2h 35m,7275.0,2022-02-20,Economy,155,True
BOM,CCU,Air India ,20:55:00,23:40:00,2h 45m,9618.0,2022-02-20,Economy,165,True
BOM,CCU,Go First ,05:00:00,07:30:00,2h 30m,3436.0,2022-02-21,Economy,150,True
BOM,CCU,Go First ,15:00:00,17:30:00,2h 30m,3934.0,2022-02-21,Economy,150,True
BOM,CCU,SpiceJet ,06:15:00,08:55:00,2h 40m,4500.0,2022-02-21,Economy,160,True
BOM,CCU,IndiGo ,06:30:00,09:05:00,2h 35m,4893.0,2022-02-21,Economy,155,True
BOM,CCU,IndiGo ,07:35:00,10:15:00,2h 40m,4893.0,2022-02-21,Economy,160,True
BOM,CCU,IndiGo ,12:55:00,15:35:00,2h 40m,5418.0,2022-02-21,Economy,160,True
CCU,BOM,Go First ,17:30:00,20:20:00,2h 50m,3380.0,2022-02-21,Economy,170,True
CCU,BOM,SpiceJet ,21:55:00,00:45:00,2h 50m,3380.0,2022-02-21,Economy,170,True
CCU,BOM,IndiGo ,19:10:00,22:15:00,3h 05m,3381.0,2022-02-21,Economy,185,True
CCU,BOM,Vistara ,17:35:00,20:20:00,2h 45m,4122.0,2022-02-21,Economy,165,True
CCU,BOM,Air India ,17:15:00,20:05:00,2h 50m,4253.0,2022-02-21,Economy,170,True
CCU,BOM,Vistara ,20:35:00,23:30:00,2h 55m,4693.0,2022-02-21,Economy,175,True
CCU,BOM,IndiGo ,15:40:00,18:40:00,3h,6174.0,2022-02-21,Economy,180,True
CCU,BOM,IndiGo ,17:35:00,20:25:00,2h 50m,6804.0,2022-02-21,Economy,170,True
CCU,BOM,Go First ,04:55:00,07:45:00,2h 50m,3380.0,2022-02-21,Economy,170,True
CCU,BOM,Air India ,09:40:00,12:25:00,2h 45m,4253.0,2022-02-21,Economy,165,True
CCU,BOM,Go First ,12:30:00,15:20:00,2h 50m,3930.0,2022-02-21,Economy,170,True
CCU,BOM,Vistara ,10:25:00,13:00:00,2h 35m,4693.0,2022-02-21,Economy,155,True
CCU,BOM,SpiceJet ,09:35:00,12:20:00,2h 45m,5017.0,2022-02-21,Economy,165,True
CCU,BOM,IndiGo ,07:30:00,10:20:00,2h 50m,5334.0,2022-02-21,Economy,170,True
CCU,BOM,IndiGo ,10:10:00,13:05:00,2h 55m,5334.0,2022-02-21,Economy,175,True
CCU,BOM,IndiGo ,08:55:00,12:05:00,3h 10m,5334.0,2022-02-21,Economy,190,True
BOM,CCU,IndiGo ,23:00:00,01:30:00,2h 30m,2835.0,2022-02-21,Economy,150,True
BOM,CCU,Go First ,21:00:00,23:35:00,2h 35m,2834.0,2022-02-21,Economy,155,True
BOM,CCU,Air India ,20:55:00,23:40:00,2h 45m,3707.0,2022-02-21,Economy,165,True
BOM,CCU,Go First ,15:00:00,17:30:00,2h 30m,3934.0,2022-02-21,Economy,150,True
BOM,CCU,Vistara ,17:20:00,19:55:00,2h 35m,4724.0,2022-02-21,Economy,155,True
BOM,CCU,IndiGo ,17:40:00,20:00:00,2h 20m,4893.0,2022-02-21,Economy,140,True
BOM,CCU,SpiceJet ,18:40:00,21:25:00,2h 45m,4500.0,2022-02-21,Economy,165,True
BOM,CCU,IndiGo ,21:20:00,23:45:00,2h 25m,5943.0,2022-02-21,Economy,145,True
BOM,CCU,Air India ,06:10:00,08:50:00,2h 40m,2835.0,2022-02-22,Economy,160,True
BOM,CCU,Go First ,05:00:00,07:30:00,2h 30m,2832.0,2022-02-22,Economy,150,True
BOM,CCU,Vistara ,07:00:00,09:40:00,2h 40m,2966.0,2022-02-22,Economy,160,True
BOM,CCU,IndiGo ,06:30:00,09:05:00,2h 35m,2835.0,2022-02-22,Economy,155,True
BOM,CCU,IndiGo ,07:35:00,10:15:00,2h 40m,2835.0,2022-02-22,Economy,160,True
BOM,CCU,Vistara ,14:05:00,16:55:00,2h 50m,2966.0,2022-02-22,Economy,170,True
BOM,CCU,Go First ,15:00:00,17:30:00,2h 30m,3832.0,2022-02-22,Economy,150,True
CCU,BOM,Vistara ,20:35:00,23:30:00,2h 55m,3512.0,2022-02-22,Economy,175,True
CCU,BOM,Go First ,17:30:00,20:20:00,2h 50m,3376.0,2022-02-22,Economy,170,True
CCU,BOM,SpiceJet ,21:55:00,00:45:00,2h 50m,3380.0,2022-02-22,Economy,170,True
CCU,BOM,Air India ,17:15:00,20:05:00,2h 50m,3723.0,2022-02-22,Economy,170,True
CCU,BOM,IndiGo ,19:10:00,22:10:00,3h,3381.0,2022-02-22,Economy,180,True
CCU,BOM,Vistara ,17:35:00,20:20:00,2h 45m,4122.0,2022-02-22,Economy,165,True
CCU,BOM,IndiGo ,15:40:00,18:40:00,3h,6174.0,2022-02-22,Economy,180,True
CCU,BOM,Vistara ,10:25:00,13:00:00,2h 35m,3512.0,2022-02-22,Economy,155,True
CCU,BOM,Air India ,09:40:00,12:25:00,2h 45m,3381.0,2022-02-22,Economy,165,True
CCU,BOM,IndiGo ,04:00:00,06:50:00,2h 50m,3381.0,2022-02-22,Economy,170,True
CCU,BOM,Go First ,04:55:00,07:45:00,2h 50m,3376.0,2022-02-22,Economy,170,True
CCU,BOM,IndiGo ,10:10:00,13:10:00,3h,3381.0,2022-02-22,Economy,180,True
CCU,BOM,IndiGo ,05:30:00,08:40:00,3h 10m,3381.0,2022-02-22,Economy,190,True
CCU,BOM,Go First ,12:30:00,15:20:00,2h 50m,3926.0,2022-02-22,Economy,170,True
CCU,BOM,SpiceJet ,09:35:00,12:20:00,2h 45m,4703.0,2022-02-22,Economy,165,True
BOM,CCU,Vistara ,17:20:00,19:55:00,2h 35m,2966.0,2022-02-22,Economy,155,True
BOM,CCU,IndiGo ,23:00:00,01:30:00,2h 30m,2835.0,2022-02-22,Economy,150,True
BOM,CCU,Go First ,21:00:00,23:35:00,2h 35m,2832.0,2022-02-22,Economy,155,True
BOM,CCU,Air India ,20:55:00,23:40:00,2h 45m,3707.0,2022-02-22,Economy,165,True
BOM,CCU,Go First ,15:00:00,17:30:00,2h 30m,3832.0,2022-02-22,Economy,150,True
BOM,CCU,SpiceJet ,18:40:00,21:25:00,2h 45m,4500.0,2022-02-22,Economy,165,True
BOM,CCU,Vistara ,07:00:00,09:40:00,2h 40m,2966.0,2022-02-23,Economy,160,True
BOM,CCU,IndiGo ,06:30:00,09:05:00,2h 35m,2835.0,2022-02-23,Economy,155,True
BOM,CCU,Vistara ,14:05:00,16:55:00,2h 50m,2966.0,2022-02-23,Economy,170,True
BOM,CCU,IndiGo ,07:35:00,10:15:00,2h 40m,3864.0,2022-02-23,Economy,160,True
BOM,CCU,IndiGo ,12:55:00,15:35:00,2h 40m,3864.0,2022-02-23,Economy,160,True
BOM,CCU,Air India ,06:10:00,08:50:00,2h 40m,4213.0,2022-02-23,Economy,160,True
CCU,BOM,Vistara ,20:35:00,23:30:00,2h 55m,3512.0,2022-02-23,Economy,175,True
CCU,BOM,Vistara ,17:35:00,20:20:00,2h 45m,3734.0,2022-02-23,Economy,165,True
CCU,BOM,IndiGo ,19:10:00,22:15:00,3h 05m,3381.0,2022-02-23,Economy,185,True
CCU,BOM,Air India ,17:15:00,20:05:00,2h 50m,4253.0,2022-02-23,Economy,170,True
CCU,BOM,IndiGo ,17:35:00,20:25:00,2h 50m,5334.0,2022-02-23,Economy,170,True
CCU,BOM,IndiGo ,15:40:00,18:40:00,3h,6174.0,2022-02-23,Economy,180,True
CCU,BOM,Vistara ,10:25:00,13:00:00,2h 35m,3512.0,2022-02-23,Economy,155,True
CCU,BOM,IndiGo ,07:30:00,10:20:00,2h 50m,3381.0,2022-02-23,Economy,170,True
CCU,BOM,Air India ,09:40:00,12:25:00,2h 45m,3723.0,2022-02-23,Economy,165,True
CCU,BOM,IndiGo ,10:10:00,13:05:00,2h 55m,3381.0,2022-02-23,Economy,175,True
CCU,BOM,IndiGo ,04:00:00,06:55:00,2h 55m,3381.0,2022-02-23,Economy,175,True
BOM,CCU,IndiGo ,17:40:00,20:00:00,2h 20m,2835.0,2022-02-23,Economy,140,True
BOM,CCU,IndiGo ,21:20:00,23:45:00,2h 25m,2835.0,2022-02-23,Economy,145,True
BOM,CCU,Vistara ,17:20:00,19:55:00,2h 35m,2966.0,2022-02-23,Economy,155,True
BOM,CCU,IndiGo ,23:00:00,01:30:00,2h 30m,2835.0,2022-02-23,Economy,150,True
BOM,CCU,Go First ,21:00:00,23:35:00,2h 35m,2832.0,2022-02-23,Economy,155,True
BOM,CCU,Air India ,20:55:00,23:40:00,2h 45m,3177.0,2022-02-23,Economy,165,True
BOM,CCU,Go First ,15:00:00,17:30:00,2h 30m,3867.0,2022-02-23,Economy,150,True
BOM,CCU,Air India ,06:10:00,08:50:00,2h 40m,2835.0,2022-02-24,Economy,160,True
BOM,CCU,Vistara ,07:00:00,09:40:00,2h 40m,2966.0,2022-02-24,Economy,160,True
BOM,CCU,IndiGo ,06:30:00,09:05:00,2h 35m,2835.0,2022-02-24,Economy,155,True
BOM,CCU,IndiGo ,07:35:00,10:15:00,2h 40m,2835.0,2022-02-24,Economy,160,True
BOM,CCU,Vistara ,14:05:00,16:55:00,2h 50m,2966.0,2022-02-24,Economy,170,True
CCU,BOM,Air India ,17:15:00,20:05:00,2h 50m,3381.0,2022-02-24,Economy,170,True
CCU,BOM,Vistara ,17:35:00,20:20:00,2h 45m,3512.0,2022-02-24,Economy,165,True
CCU,BOM,Vistara ,20:35:00,23:30:00,2h 55m,3512.0,2022-02-24,Economy,175,True
CCU,BOM,Go First ,17:30:00,20:20:00,2h 50m,3376.0,2022-02-24,Economy,170,True
CCU,BOM,IndiGo ,19:10:00,22:10:00,3h,5754.0,2022-02-24,Economy,180,True
CCU,BOM,IndiGo ,15:40:00,18:40:00,3h,5754.0,2022-02-24,Economy,180,True
CCU,BOM,Air India ,09:40:00,12:25:00,2h 45m,3381.0,2022-02-24,Economy,165,True
CCU,BOM,Vistara ,10:25:00,13:00:00,2h 35m,3734.0,2022-02-24,Economy,155,True
CCU,BOM,Go First ,04:55:00,07:45:00,2h 50m,3376.0,2022-02-24,Economy,170,True
CCU,BOM,IndiGo ,10:10:00,13:10:00,3h,3381.0,2022-02-24,Economy,180,True
CCU,BOM,IndiGo ,05:30:00,08:40:00,3h 10m,3381.0,2022-02-24,Economy,190,True
CCU,BOM,Go First ,12:30:00,15:20:00,2h 50m,3926.0,2022-02-24,Economy,170,True
BOM,CCU,IndiGo ,21:40:00,00:05:00,2h 25m,2835.0,2022-02-24,Economy,145,True
BOM,CCU,Vistara ,17:20:00,19:55:00,2h 35m,2966.0,2022-02-24,Economy,155,True
BOM,CCU,IndiGo ,23:00:00,01:30:00,2h 30m,2835.0,2022-02-24,Economy,150,True
BOM,CCU,Go First ,21:00:00,23:35:00,2h 35m,2832.0,2022-02-24,Economy,155,True
BOM,CCU,Air India ,20:55:00,23:40:00,2h 45m,3177.0,2022-02-24,Economy,165,True
BOM,CCU,Go First ,15:00:00,17:30:00,2h 30m,3832.0,2022-02-24,Economy,150,True
BOM,CCU,Vistara ,14:05:00,16:55:00,2h 50m,3188.0,2022-02-25,Economy,170,True
BOM,CCU,Air India ,06:10:00,08:50:00,2h 40m,4213.0,2022-02-25,Economy,160,True
BOM,CCU,Vistara ,07:00:00,09:40:00,2h 40m,4724.0,2022-02-25,Economy,160,True
CCU,BOM,Vistara ,20:35:00,23:30:00,2h 55m,3512.0,2022-02-25,Economy,175,True
CCU,BOM,Vistara ,17:35:00,20:20:00,2h 45m,3734.0,2022-02-25,Economy,165,True
CCU,BOM,Air India ,17:15:00,20:05:00,2h 50m,3723.0,2022-02-25,Economy,170,True
CCU,BOM,IndiGo ,19:10:00,22:15:00,3h 05m,3381.0,2022-02-25,Economy,185,True
CCU,BOM,IndiGo ,17:35:00,20:25:00,2h 50m,5334.0,2022-02-25,Economy,170,True
CCU,BOM,IndiGo ,15:40:00,18:40:00,3h,5334.0,2022-02-25,Economy,180,True
CCU,BOM,Vistara ,10:25:00,13:00:00,2h 35m,3512.0,2022-02-25,Economy,155,True
CCU,BOM,Air India ,09:40:00,12:25:00,2h 45m,3381.0,2022-02-25,Economy,165,True
CCU,BOM,IndiGo ,07:30:00,10:20:00,2h 50m,3381.0,2022-02-25,Economy,170,True
CCU,BOM,IndiGo ,10:10:00,13:05:00,2h 55m,3381.0,2022-02-25,Economy,175,True
CCU,BOM,IndiGo ,08:55:00,12:05:00,3h 10m,3381.0,2022-02-25,Economy,190,True
BOM,CCU,IndiGo ,23:00:00,01:30:00,2h 30m,2835.0,2022-02-25,Economy,150,True
BOM,CCU,Vistara ,17:20:00,19:55:00,2h 35m,3188.0,2022-02-25,Economy,155,True
BOM,CCU,Air India ,20:55:00,23:40:00,2h 45m,3177.0,2022-02-25,Economy,165,True
BOM,CCU,IndiGo ,17:40:00,20:00:00,2h 20m,3864.0,2022-02-25,Economy,140,True
BOM,CCU,IndiGo ,21:20:00,23:45:00,2h 25m,3864.0,2022-02-25,Economy,145,True
BOM,CCU,Air India ,06:10:00,08:50:00,2h 40m,2835.0,2022-02-26,Economy,160,True
BOM,CCU,IndiGo ,07:35:00,10:15:00,2h 40m,2835.0,2022-02-26,Economy,160,True
BOM,CCU,Vistara ,07:00:00,09:40:00,2h 40m,3576.0,2022-02-26,Economy,160,True
BOM,CCU,IndiGo ,06:30:00,09:05:00,2h 35m,3864.0,2022-02-26,Economy,155,True
BOM,CCU,Vistara ,14:05:00,16:55:00,2h 50m,4724.0,2022-02-26,Economy,170,True
CCU,BOM,Vistara ,20:35:00,23:30:00,2h 55m,3512.0,2022-02-26,Economy,175,True
CCU,BOM,Vistara ,17:35:00,20:20:00,2h 45m,3734.0,2022-02-26,Economy,165,True
CCU,BOM,Air India ,17:15:00,20:05:00,2h 50m,3723.0,2022-02-26,Economy,170,True
CCU,BOM,IndiGo ,19:10:00,22:15:00,3h 05m,3381.0,2022-02-26,Economy,185,True
CCU,BOM,IndiGo ,15:40:00,18:40:00,3h,6174.0,2022-02-26,Economy,180,True
CCU,BOM,Vistara ,10:25:00,13:00:00,2h 35m,3734.0,2022-02-26,Economy,155,True
CCU,BOM,Air India ,09:40:00,12:25:00,2h 45m,3723.0,2022-02-26,Economy,165,True
CCU,BOM,IndiGo ,04:00:00,06:50:00,2h 50m,3381.0,2022-02-26,Economy,170,True
CCU,BOM,Go First ,04:55:00,07:45:00,2h 50m,3376.0,2022-02-26,Economy,170,True
CCU,BOM,IndiGo ,10:10:00,13:10:00,3h,3381.0,2022-02-26,Economy,180,True
CCU,BOM,IndiGo ,05:30:00,08:40:00,3h 10m,3381.0,2022-02-26,Economy,190,True
CCU,BOM,Go First ,12:30:00,15:20:00,2h 50m,3926.0,2022-02-26,Economy,170,True
BOM,CCU,IndiGo ,23:00:00,01:30:00,2h 30m,2835.0,2022-02-26,Economy,150,True
BOM,CCU,Air India ,20:55:00,23:40:00,2h 45m,3707.0,2022-02-26,Economy,165,True
BOM,CCU,Vistara ,17:20:00,19:55:00,2h 35m,4724.0,2022-02-26,Economy,155,True
BOM,CCU,Air India ,06:10:00,08:50:00,2h 40m,2835.0,2022-02-27,Economy,160,True
BOM,CCU,Vistara ,07:00:00,09:40:00,2h 40m,2966.0,2022-02-27,Economy,160,True
BOM,CCU,IndiGo ,06:30:00,09:05:00,2h 35m,2835.0,2022-02-27,Economy,155,True
BOM,CCU,IndiGo ,07:35:00,10:15:00,2h 40m,2835.0,2022-02-27,Economy,160,True
BOM,CCU,Vistara ,14:05:00,16:55:00,2h 50m,9243.0,2022-02-27,Economy,170,True
CCU,BOM,Air India ,17:15:00,20:05:00,2h 50m,5179.0,2022-02-27,Economy,170,True
CCU,BOM,IndiGo ,19:10:00,22:10:00,3h,5754.0,2022-02-27,Economy,180,True
CCU,BOM,IndiGo ,15:40:00,18:40:00,3h,6804.0,2022-02-27,Economy,180,True
CCU,BOM,Vistara ,17:35:00,20:20:00,2h 45m,9789.0,2022-02-27,Economy,165,True
